lender_id,lender_name,product_name,loan_type,loan_amount_min,loan_amount_max,credit_score_min,credit_score_max,min_age,max_age,employment_types,min_monthly_income,min_annual_turnover,min_business_vintage,interest_rate_min,interest_rate_max,tenure_min,tenure_max,processing_fee,prepayment_allowed,collateral_required,collateral_types,eligible_states,eligibility_notes,completeness_score,data_source,source_url,approval_status,source_confidence,version,product_name_normalized,review_priority,kyc_pan_required,kyc_aadhaar_required,kyc_gstin_required,kyc_itr_years,extraction_timestamp
677,Danta Vyapar Kendra Ltd,Working Capital Loan,Working Capital,,,,,,,[],,,,,,,,,,,[],"[""Delhi"", ""West Bengal""]",,0.1,gemini,https://dantavyapar.com,needs_review,low,1,working capital loan,medium,,,,,2026-04-03T15:43:12.061857
678,Dashami Finance Private Limited (Formerly Known As Bawa Deposits And Advances Private Limited),Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://dashami.in,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:43:47.259792
678,Dashami Finance Private Limited (Formerly Known As Bawa Deposits And Advances Private Limited),MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://dashami.in,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:43:47.259926
678,Dashami Finance Private Limited (Formerly Known As Bawa Deposits And Advances Private Limited),Home Loan,Home Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://dashami.in,needs_review,low,1,home loan,medium,,,,,2026-04-03T15:43:47.259995
678,Dashami Finance Private Limited (Formerly Known As Bawa Deposits And Advances Private Limited),Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://dashami.in,needs_review,low,1,gold loan,medium,,,,,2026-04-03T15:43:47.260134
678,Dashami Finance Private Limited (Formerly Known As Bawa Deposits And Advances Private Limited),Microfinance,Microfinance,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://dashami.in,needs_review,low,1,microfinance,medium,,,,,2026-04-03T15:43:47.260196
678,Dashami Finance Private Limited (Formerly Known As Bawa Deposits And Advances Private Limited),Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://dashami.in,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T15:43:47.260256
678,Dashami Finance Private Limited (Formerly Known As Bawa Deposits And Advances Private Limited),Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://dashami.in,needs_review,low,1,loan against property,medium,,,,,2026-04-03T15:43:47.260310
678,Dashami Finance Private Limited (Formerly Known As Bawa Deposits And Advances Private Limited),Personal Loan,Personal Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://dashami.in,needs_review,low,1,personal loan,medium,,,,,2026-04-03T15:43:47.260364
679,Davinta Financial Services Private Limited,Rural Loan,Rural Loan,,,,,,,"[""agriculture"", ""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],"[""Assam"", ""Karnataka""]","Financial assistance to individuals and small businesses in rural and semi-urban areas for agriculture, small business expansion, and personal requirements.",0.3,gemini,https://www.davintafinserv.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T15:44:04.516081
679,Davinta Financial Services Private Limited,Supply Chain Finance,Supply Chain Finance,,,,,,,"[""business"", ""self_employed_professional"", ""self_employed_non_professional""]",,,,,,,,,,,[],"[""Assam"", ""Karnataka""]","Solutions for businesses of all sizes to optimize working capital, improve cash flow, and strengthen relationships across the supply chain.",0.3,gemini,https://www.davintafinserv.com,needs_review,low,1,supply chain finance,medium,,,,,2026-04-03T15:44:04.516220
679,Davinta Financial Services Private Limited,Working Capital,Working Capital,,,,,,,"[""business"", ""self_employed_professional"", ""self_employed_non_professional""]",,,,,,,,,,,[],"[""Assam"", ""Karnataka""]","Flexible solutions to help businesses manage their day-to-day operations and growth, bridge cash flow gaps, fund inventory, manage receivables, and support various operational needs. Mentions 'Minimal collateral requirements'.",0.3,gemini,https://www.davintafinserv.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T15:44:04.516384
680,Decor Securities Pvt Ltd,Working Capital,Working Capital,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://decentsecurities.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T15:45:22.258178
680,Decor Securities Pvt Ltd,Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://decentsecurities.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:45:22.258347
680,Decor Securities Pvt Ltd,MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://decentsecurities.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:45:22.258460
680,Decor Securities Pvt Ltd,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://decentsecurities.com,needs_review,low,1,home loan,medium,,,,,2026-04-03T15:45:22.258554
680,Decor Securities Pvt Ltd,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://decentsecurities.com,needs_review,low,1,gold loan,medium,,,,,2026-04-03T15:45:22.258648
680,Decor Securities Pvt Ltd,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://decentsecurities.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T15:45:22.258741
680,Decor Securities Pvt Ltd,Personal Loan,Personal Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://decentsecurities.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T15:45:22.258941
681,Deep Fincap Private Limited,MSME Loan,MSME Loan,,50.0,,,21,65,"[""business""]",,10.0,3,,,,,,,,[],"[""Uttar Pradesh""]",,0.3,gemini,https://deepfincap.com,needs_review,low,1,msme loan,medium,True,True,True,2,2026-04-03T15:45:46.283156
682,Deep Finvest Limited,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.1,gemini,https://deepfinance.in,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:46:08.185907
682,Deep Finvest Limited,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.1,gemini,https://deepfinance.in,needs_review,low,1,gold loan,medium,,,,,2026-04-03T15:46:08.186086
682,Deep Finvest Limited,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.1,gemini,https://deepfinance.in,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:46:08.186214
682,Deep Finvest Limited,Microfinance,Microfinance,,,,,,,[],,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.1,gemini,https://deepfinance.in,needs_review,low,1,microfinance,medium,,,,,2026-04-03T15:46:08.186332
682,Deep Finvest Limited,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.1,gemini,https://deepfinance.in,needs_review,low,1,personal loan,medium,,,,,2026-04-03T15:46:08.186444
682,Deep Finvest Limited,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.1,gemini,https://deepfinance.in,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T15:46:08.186560
683,Delfin International Limited,MSME Loan,MSME Loan,,,,,,,"[""business""]",,,,,,,,,,,[],"[""Karnataka""]",,0.2,gemini,https://delfininternational.in,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:46:20.945226
684,Dev-Aashish Capital (P) Ltd,Rural Loan,Rural Loan,,,,,,,[],,,,,,,,,,,[],"[""Haryana""]",,0.1,gemini,https://www.devaashish.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T15:46:33.653966
685,Dhamija Finance & Leasing Limited,MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.dhamijasukhija.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:47:02.417142
685,Dhamija Finance & Leasing Limited,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.dhamijasukhija.com,needs_review,low,1,home loan,medium,,,,,2026-04-03T15:47:02.417259
685,Dhamija Finance & Leasing Limited,Credit Card,Credit Card,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.dhamijasukhija.com,needs_review,low,1,credit card,medium,,,,,2026-04-03T15:47:02.417461
685,Dhamija Finance & Leasing Limited,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.dhamijasukhija.com,needs_review,low,1,gold loan,medium,,,,,2026-04-03T15:47:02.417570
685,Dhamija Finance & Leasing Limited,Consumer Durable Loan,Consumer Durable Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.dhamijasukhija.com,needs_review,low,1,consumer durable loan,medium,,,,,2026-04-03T15:47:02.417645
685,Dhamija Finance & Leasing Limited,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.dhamijasukhija.com,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T15:47:02.417759
687,Dhansafal Finserve Limited (Earlier known as Luharuka Media & Infra Limited),MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://dhansafal.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:47:51.046924
687,Dhansafal Finserve Limited (Earlier known as Luharuka Media & Infra Limited),Working Capital,Working Capital,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://dhansafal.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T15:47:51.047096
687,Dhansafal Finserve Limited (Earlier known as Luharuka Media & Infra Limited),Rural Loan,Rural Loan,,,,,,,"[""agriculture""]",,,,,,,,,,,[],[],,0.1,heuristic,https://dhansafal.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T15:47:51.047248
687,Dhansafal Finserve Limited (Earlier known as Luharuka Media & Infra Limited),Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://dhansafal.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T15:47:51.047371
688,Dhanshree Motor Finance Pvt. Ltd.,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand""]",,0.1,gemini,https://dhanshreecapital.in,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:48:09.156670
688,Dhanshree Motor Finance Pvt. Ltd.,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,,[],"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand""]",,0.1,gemini,https://dhanshreecapital.in,needs_review,low,1,personal loan,medium,,,,,2026-04-03T15:48:09.156885
688,Dhanshree Motor Finance Pvt. Ltd.,Credit Card,Credit Card,,,,,,,[],,,,,,,,,,,[],"[""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jharkhand""]",,0.1,gemini,https://dhanshreecapital.in,needs_review,low,1,credit card,medium,,,,,2026-04-03T15:48:09.157047
689,Dhara Motor Finance Ltd.,Business Loan,Business Loan,,,,,,,"[""business""]",,,,,,,,,,,[],"[""Delhi"", ""Punjab""]",,0.2,gemini,https://www.dharamotor.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:48:34.615417
689,Dhara Motor Finance Ltd.,Supply Chain Finance,Supply Chain Finance,,,,,,,"[""business""]",,,,,,,,,,,[],"[""Delhi"", ""Punjab""]",,0.2,gemini,https://www.dharamotor.com,needs_review,low,1,supply chain finance,medium,,,,,2026-04-03T15:48:34.615701
689,Dhara Motor Finance Ltd.,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi"", ""Punjab""]",,0.1,gemini,https://www.dharamotor.com,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T15:48:34.615867
690,Dhruva Capital Services Ltd.,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,gemini,https://dhruvacapital.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:49:08.123484
690,Dhruva Capital Services Ltd.,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,True,"[""gold""]",[],,0.0,gemini,https://dhruvacapital.com,needs_review,low,1,gold loan,medium,,,,,2026-04-03T15:49:08.123645
690,Dhruva Capital Services Ltd.,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,True,"[""property""]",[],,0.0,gemini,https://dhruvacapital.com,needs_review,low,1,home loan,medium,,,,,2026-04-03T15:49:08.123763
690,Dhruva Capital Services Ltd.,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,True,"[""property""]",[],,0.0,gemini,https://dhruvacapital.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T15:49:08.123872
690,Dhruva Capital Services Ltd.,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,gemini,https://dhruvacapital.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:49:08.124074
690,Dhruva Capital Services Ltd.,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,gemini,https://dhruvacapital.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T15:49:08.124196
690,Dhruva Capital Services Ltd.,Rural Loan,Rural Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,gemini,https://dhruvacapital.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T15:49:08.124336
690,Dhruva Capital Services Ltd.,Supply Chain Finance,Supply Chain Finance,,,,,,,[],,,,,,,,,,,[],[],,0.0,gemini,https://dhruvacapital.com,needs_review,low,1,supply chain finance,medium,,,,,2026-04-03T15:49:08.124436
690,Dhruva Capital Services Ltd.,Working Capital,Working Capital,,,,,,,[],,,,,,,,,,,[],[],,0.0,gemini,https://dhruvacapital.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T15:49:08.124530
691,Diamond Capfin Pvt. Ltd.,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,True,"[""property""]","[""Rajasthan""]",,0.1,gemini,https://diamondcapfin.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T15:49:43.512705
691,Diamond Capfin Pvt. Ltd.,Two Wheeler Loan,Two Wheeler Loan,,,,,,,[],,,,,,,,,,True,[],"[""Rajasthan""]",,0.1,gemini,https://diamondcapfin.com,needs_review,low,1,two wheeler loan,medium,,,,,2026-04-03T15:49:43.512875
691,Diamond Capfin Pvt. Ltd.,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,True,"[""vehicle""]","[""Rajasthan""]",,0.1,gemini,https://diamondcapfin.com,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T15:49:43.512999
692,Diganta Investment and Finance Company Private Limited,Two Wheeler Loan,Two Wheeler Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,False,[],"[""Andhra Pradesh"", ""Goa"", ""Karnataka"", ""Telangana""]",,0.2,gemini,http://digantafinance.com,needs_review,low,1,two wheeler loan,medium,,,,,2026-04-03T15:50:00.869052
693,Diwakar Tracom Pvt.Ltd.,Home Loan,Home Loan,,,700,,21,65,"[""salaried"", ""self-employed""]",20.0,,,,,,,,,True,[],[],,0.2,gemini,https://www.diwakarfinance.com,needs_review,medium,1,home loan,low,True,True,,,2026-04-03T15:50:39.781457
693,Diwakar Tracom Pvt.Ltd.,Personal Loan,Personal Loan,0.5,10.0,650,,21,60,"[""salaried"", ""self-employed""]",15.0,,,,,,,,,False,[],[],,0.4,gemini,https://www.diwakarfinance.com,needs_review,medium,1,personal loan,low,True,True,,,2026-04-03T15:50:39.781669
693,Diwakar Tracom Pvt.Ltd.,Two Wheeler Loan,Two Wheeler Loan,0.2,2.0,600,,18,60,"[""salaried"", ""self-employed""]",10.0,,,,,,,,,True,[],[],,0.4,gemini,https://www.diwakarfinance.com,needs_review,medium,1,two wheeler loan,low,True,True,,,2026-04-03T15:50:39.781861
694,DKV Finlease Pvt.Ltd.,Loan Against Property,Loan Against Property,,,,,21,65,"[""salaried"", ""self-employed"", ""business""]",,,,,,,,,,True,[],"[""Telangana""]",,0.2,gemini,https://www.heritagefinlease.in,needs_review,low,1,loan against property,medium,True,True,,,2026-04-03T15:51:19.242771
694,DKV Finlease Pvt.Ltd.,MSME Loan,MSME Loan,,,,,,,"[""business""]",,,2,,,,,,,,[],"[""Telangana""]",,0.2,gemini,https://www.heritagefinlease.in,needs_review,low,1,msme loan,medium,True,True,,,2026-04-03T15:51:19.242902
694,DKV Finlease Pvt.Ltd.,Micro Loan,Micro Loan,,,,,18,60,"[""self-employed"", ""business""]",,,,,,,,,,,[],"[""Telangana""]",Must be engaged in a viable income-generating activity; Residing in operational areas.,0.3,gemini,https://www.heritagefinlease.in,needs_review,low,1,micro loan,medium,False,True,,,2026-04-03T15:51:19.243001
695,Dravya Commercial Pvt Ltd,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,gemini,https://dravyafinancial.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:51:38.431656
695,Dravya Commercial Pvt Ltd,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,gemini,https://dravyafinancial.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:51:38.431776
695,Dravya Commercial Pvt Ltd,Working Capital,Working Capital,,,,,,,[],,,,,,,,,,,[],[],,0.0,gemini,https://dravyafinancial.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T15:51:38.431846
696,Dugar Automobile Finance Pvt Ltd,EV Loan,EV Loan,,,,,,,[],,,,,,,,,,,[],"[""Gujarat"", ""Karnataka"", ""Madhya Pradesh"", ""Maharashtra"", ""Rajasthan"", ""Tamil Nadu""]",,0.1,gemini,https://dugar.co.in,needs_review,low,1,ev loan,medium,,,,,2026-04-03T15:52:08.673062
696,Dugar Automobile Finance Pvt Ltd,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,,[],"[""Gujarat"", ""Karnataka"", ""Madhya Pradesh"", ""Maharashtra"", ""Rajasthan"", ""Tamil Nadu""]",,0.1,gemini,https://dugar.co.in,needs_review,low,1,home loan,medium,,,,,2026-04-03T15:52:08.673451
696,Dugar Automobile Finance Pvt Ltd,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],"[""Gujarat"", ""Karnataka"", ""Madhya Pradesh"", ""Maharashtra"", ""Rajasthan"", ""Tamil Nadu""]",,0.1,gemini,https://dugar.co.in,needs_review,low,1,loan against property,medium,,,,,2026-04-03T15:52:08.673669
696,Dugar Automobile Finance Pvt Ltd,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""Gujarat"", ""Karnataka"", ""Madhya Pradesh"", ""Maharashtra"", ""Rajasthan"", ""Tamil Nadu""]",,0.1,gemini,https://dugar.co.in,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:52:08.674046
696,Dugar Automobile Finance Pvt Ltd,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],"[""Gujarat"", ""Karnataka"", ""Madhya Pradesh"", ""Maharashtra"", ""Rajasthan"", ""Tamil Nadu""]",,0.1,gemini,https://dugar.co.in,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T15:52:08.674536
697,Dugar Finance & Investments Ltd.,EV Loan,EV Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://dugar.co.in,needs_review,low,1,ev loan,medium,,,,,2026-04-03T15:52:42.391127
697,Dugar Finance & Investments Ltd.,MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://dugar.co.in,needs_review,low,1,msme loan,medium,,,,,2026-04-03T15:52:42.391314
697,Dugar Finance & Investments Ltd.,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://dugar.co.in,needs_review,low,1,home loan,medium,,,,,2026-04-03T15:52:42.391438
697,Dugar Finance & Investments Ltd.,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://dugar.co.in,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T15:52:42.391553
697,Dugar Finance & Investments Ltd.,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://dugar.co.in,needs_review,low,1,loan against property,medium,,,,,2026-04-03T15:52:42.391665
698,Durgesh Holdings Pvt Ltd,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi"", ""Maharashtra"", ""Telangana""]",,0.1,gemini,https://www.durgeshhold.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T15:52:58.103181
698,Durgesh Holdings Pvt Ltd,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,True,"[""property""]","[""Delhi"", ""Maharashtra"", ""Telangana""]",,0.1,gemini,https://www.durgeshhold.com,needs_review,low,1,home loan,medium,,,,,2026-04-03T15:52:58.103327
698,Durgesh Holdings Pvt Ltd,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,False,[],"[""Delhi"", ""Maharashtra"", ""Telangana""]",,0.1,gemini,https://www.durgeshhold.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T15:52:58.103432
699,Durgesh Merchants Limited,MSME Loan,MSME Loan,,50.0,,,21,65,"[""business""]",,10.0,3,,,,,,,False,[],"[""Delhi""]","Business Type: Proprietorship, Partnership, Private Limited Company, or LLP. Good credit history required. Collateral not required for eligible businesses.",0.4,gemini,https://www.durgeshmerchantsltd.webresearchfoundation.com,needs_review,low,1,msme loan,medium,True,True,True,2,2026-04-03T15:53:22.241022
